Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2019,3,15,23:00,UTC,8,991.2,97,1.1,31,1.6,1.2,8110,126,7.2,5.4
2019,3,16,00:00,UTC,8,990.6,99,0.7,31,1.5,1.3,7370,122,7.5,5.8
2019,3,16,01:00,UTC,8,990.4,99,0.2,30,1.4,1.3,6180,125,8.1,6
2019,3,16,02:00,UTC,8,990.2,100,1.1,30,1,1,4530,124,8.2,5.6
2019,3,16,03:00,UTC,8,990.1,100,1.1,30,0.7,0.7,3390,120,6.7,5
2019,3,16,04:00,UTC,8,990.1,100,0,30,1.2,1.2,6150,118,6.5,5
2019,3,16,05:00,UTC,8,990.3,100,0,30,1.4,1.3,7070,116,7.7,5.5
2019,3,16,06:00,UTC,8,990.4,100,0.4,31,1.2,1.2,5510,111,6.9,5.2
2019,3,16,07:00,UTC,8,990.9,99,0.4,30,1,0.9,5210,116,7.8,5.8
2019,3,16,08:00,UTC,8,991.4,100,0.6,30,0.8,0.8,3480,112,6.5,4.9
2019,3,16,09:00,UTC,8,991.9,100,0.7,30,0.6,0.6,2570,113,5.7,4.2
2019,3,16,10:00,UTC,8,992.3,100,0.2,31,0.9,0.9,5940,110,5.9,4.2
2019,3,16,11:00,UTC,8,992.8,100,0,30,1.1,1.1,5550,111,5.8,3.9
2019,3,16,12:00,UTC,8,993.3,100,0,30,1.3,1.3,8110,112,4.6,3.6
2019,3,16,13:00,UTC,8,993.9,100,0,30,1.4,1.4,8110,111,4.6,3.5
2019,3,16,14:00,UTC,8,994.1,100,0,30,1.3,1.3,6840,103,4.1,3
2019,3,16,15:00,UTC,8,994.5,100,0,30,1.3,1.3,9200,113,4.3,3.4
2019,3,16,16:00,UTC,8,995.2,100,0,30,1.2,1.1,8720,113,5.4,3.2
2019,3,16,17:00,UTC,8,995.6,100,0,30,1,1,4340,105,3.9,2.7
2019,3,16,18:00,UTC,8,995.9,100,0,30,1,1,3630,111,3.1,2.5
2019,3,16,19:00,UTC,8,996.5,100,0.6,30,1.2,1.2,2280,115,3.7,2.7
2019,3,16,20:00,UTC,8,996.6,100,0.2,30,1.2,1.2,3900,130,3.9,3.2
2019,3,16,21:00,UTC,8,996.9,100,0,29,1.4,1.4,4010,139,4.9,3.8
2019,3,16,22:00,UTC,8,997.3,100,0.3,30,1.5,1.5,2670,142,4.8,3.8
2019,3,16,23:00,UTC,8,997.3,100,1,30,1,1,610,135,4.1,3.5
2019,3,17,00:00,UTC,9,997.6,100,0.2,30,1.5,1.5,570,165,2.9,2.2
2019,3,17,01:00,UTC,7,998.1,100,0,30,1.1,1.1,890,193,3.1,2.6
2019,3,17,02:00,UTC,8,998.2,100,0,30,1,1,2740,182,2.2,1.6
2019,3,17,03:00,UTC,9,998.2,100,0,29,1,1,280,142,3.4,2.9
2019,3,17,04:00,UTC,9,998.4,100,0,29,1,1,190,169,3,2.3
2019,3,17,05:00,UTC,8,998.7,100,0.2,30,0.9,0.9,6920,173,3.2,2.4
2019,3,17,06:00,UTC,9,999.2,100,0,30,0.9,0.9,1130,200,4.2,3.3
2019,3,17,07:00,UTC,8,999.5,100,0,30,0.8,0.8,4750,181,5.8,4.7
2019,3,17,08:00,UTC,8,999.7,100,0,29,1,1,8040,184,6.2,4.5
2019,3,17,09:00,UTC,8,1000.1,100,0,29,1.3,1.3,22600,190,7.1,5.2
2019,3,17,10:00,UTC,8,1000.2,93,0,29,1.9,0.9,49650,167,7,5
2019,3,17,11:00,UTC,8,999.5,89,0,28,2.1,0.4,50000,146,7.6,6
2019,3,17,12:00,UTC,8,999.3,84,0,30,2,-0.4,50000,154,9.6,6.4
2019,3,17,13:00,UTC,8,998.5,85,0,29,2.1,-0.2,50000,136,9,7.1
2019,3,17,14:00,UTC,8,997.7,87,0,28,1.7,-0.2,16770,130,10.1,7.2
2019,3,17,15:00,UTC,8,996.8,99,1.2,28,0,0,140,131,13.4,9.9
2019,3,17,16:00,UTC,8,996.3,100,1.9,28,0,0,180,134,13.7,10.1
2019,3,17,17:00,UTC,8,995.4,100,2.6,31,0,0,590,132,12.4,9.6
2019,3,17,18:00,UTC,8,994.6,100,0.5,33,0,0,6520,141,12.4,8.7
2019,3,17,19:00,UTC,8,994.1,100,1.4,33,1.2,1.2,7120,156,12.3,8.1
2019,3,17,20:00,UTC,8,993.6,100,1.5,33,2.1,2.1,6350,166,13.3,8.8
2019,3,17,21:00,UTC,8,993.8,100,1.7,32,2.6,2.6,8210,180,10.9,7.5
2019,3,17,22:00,UTC,8,994.1,100,1.4,32,2.9,2.9,6890,189,8,5.9
2019,3,17,23:00,UTC,8,994.5,100,0,31,3,3,30580,190,8.6,5.5
2019,3,18,00:00,UTC,8,994.2,100,0,31,3.1,3.1,27610,160,6.3,4.5
2019,3,18,01:00,UTC,8,994.2,100,0,31,3.1,3.1,26320,159,7.1,5.6
2019,3,18,02:00,UTC,8,994.6,100,2.2,31,3,3,6890,190,9.7,6.9
2019,3,18,03:00,UTC,8,995.2,99,0.2,30,2.7,2.5,15750,199,14,9.3
2019,3,18,04:00,UTC,8,995.5,98,0,30,2.6,2.3,35600,201,11.6,8.3
2019,3,18,05:00,UTC,8,995.8,95,0,29,2.6,1.9,40410,194,10.6,7.7
2019,3,18,06:00,UTC,8,996.5,92,0,28,2.4,1.3,36890,200,10.4,7.8
2019,3,18,07:00,UTC,8,996.9,91,0,29,2.7,1.4,45220,194,9.7,7.2
2019,3,18,08:00,UTC,8,997.6,89,0,28,2.9,1.3,38790,193,11.9,7.8
2019,3,18,09:00,UTC,8,998.1,91,0,28,2.9,1.6,14590,191,10.9,8
2019,3,18,10:00,UTC,8,998.5,91,0,28,3.1,1.8,16260,197,11.4,8.5
2019,3,18,11:00,UTC,8,998.8,86,0,28,3.7,1.5,50000,195,10.7,8.2
2019,3,18,12:00,UTC,8,999.4,85,0,27,3.6,1.3,50000,194,9.2,7.1
2019,3,18,13:00,UTC,8,999.6,85,0,26,3.5,1.2,40550,195,10.1,7
2019,3,18,14:00,UTC,8,999.9,84,0,27,3.5,1.1,50000,195,8.4,6.4
2019,3,18,15:00,UTC,8,1000.3,87,0,26,3.1,1.1,50000,189,9.1,5.8
2019,3,18,16:00,UTC,7,1000.8,87,0,27,3,1.1,50000,188,9.7,7.2
2019,3,18,17:00,UTC,8,1001.5,89,0,26,2.9,1.3,50000,189,8.4,5.7
2019,3,18,18:00,UTC,8,1001.9,88,0,26,3.1,1.4,50000,177,6.5,4.8
2019,3,18,19:00,UTC,8,1002.2,91,1,26,2.8,1.5,49370,166,7.3,5
2019,3,18,20:00,UTC,8,1002.2,92,0.7,26,2.5,1.3,14340,168,9.7,6.2
2019,3,18,21:00,UTC,8,1002.2,90,0,26,2.7,1.1,43580,170,7.8,5.7
2019,3,18,22:00,UTC,8,1002.4,94,0.4,26,2.2,1.3,15150,155,6,4.8
2019,3,18,23:00,UTC,8,1002.4,93,0,25,2.3,1.3,50000,169,7.8,5.5
2019,3,19,00:00,UTC,8,1002.6,98,0,25,1.8,1.5,6090,166,6.9,4.6
2019,3,19,01:00,UTC,8,1002.7,99,0.3,25,1.7,1.5,13950,164,5.5,4.2
2019,3,19,02:00,UTC,8,1003.1,99,0,24,1.7,1.6,4770,161,5.3,3.8
2019,3,19,03:00,UTC,8,1003.4,100,0,24,1.7,1.7,3550,165,5,3.8
2019,3,19,04:00,UTC,8,1003.8,100,0.3,25,1.5,1.5,6290,166,5.1,3.5
2019,3,19,05:00,UTC,8,1004.4,100,0.5,25,1.5,1.5,3900,190,3.1,2.4
2019,3,19,06:00,UTC,8,1004.7,100,0,25,1.8,1.8,12550,204,4.1,3.2
2019,3,19,07:00,UTC,8,1005.3,100,0,25,1.9,1.9,12390,201,3.5,2.5
2019,3,19,08:00,UTC,8,1006,100,0,25,2.2,2.2,11990,209,3.7,2.9
2019,3,19,09:00,UTC,8,1006.6,97,0,25,2.8,2.3,9230,224,2.9,2.3
2019,3,19,10:00,UTC,8,1007.3,93,0,23,3.4,2.4,50000,180,2.9,2.1
2019,3,19,11:00,UTC,8,1008,89,0,23,3.6,1.9,50000,315,2.9,2.1
2019,3,19,12:00,UTC,8,1008.8,98,0,25,2.7,2.4,11840,293,3.6,2.7
2019,3,19,13:00,UTC,8,1009.4,95,0,24,2.9,2.2,39260,319,4.3,3
2019,3,19,14:00,UTC,8,1010.3,96,0,24,2.8,2.2,50000,336,4.9,2.7
2019,3,19,15:00,UTC,8,1011.1,97,0,24,2.7,2.3,50000,335,3.6,2.8
2019,3,19,16:00,UTC,8,1012.2,97,0,24,2.8,2.3,50000,325,5.7,3.5
2019,3,19,17:00,UTC,8,1013,98,0,24,2.4,2.2,50000,321,5.6,4.3
2019,3,19,18:00,UTC,8,1014.1,98,0,23,2.1,1.7,14140,320,6.4,4.4
2019,3,19,19:00,UTC,8,1015.2,98,0,23,1.7,1.4,42460,324,7,4.8
2019,3,19,20:00,UTC,8,1015.7,98,0,24,1.3,1.1,50000,315,4.6,3.2
2019,3,19,21:00,UTC,8,1016.2,96,0,24,1.2,0.6,50000,318,5.3,3.6
2019,3,19,22:00,UTC,8,1016.7,95,0,24,1.1,0.4,50000,315,5,3.4
2019,3,19,23:00,UTC,8,1017.4,96,0,24,0.7,0.2,50000,309,6.1,3.9
2019,3,20,00:00,UTC,8,1017.8,96,0,24,0.5,-0.2,50000,306,6.3,3.9
2019,3,20,01:00,UTC,8,1018.1,96,0,24,-0.1,-0.6,50000,276,6,4.6
2019,3,20,02:00,UTC,8,1018.4,95,0,24,-0.3,-1,50000,300,6.6,4.7
2019,3,20,03:00,UTC,8,1018.4,95,0,24,-0.3,-1.1,50000,273,4.5,3.3
2019,3,20,04:00,UTC,8,1018.3,98,0,24,-0.5,-0.7,3680,250,4.5,3.3
2019,3,20,05:00,UTC,8,1018.6,99,0.3,24,-0.9,-1,1810,254,5.7,4
2019,3,20,06:00,UTC,8,1018.7,88,0,24,-1,-2.7,50000,252,8.4,6.3
2019,3,20,07:00,UTC,3,1018.4,84,0,24,-0.6,-2.9,50000,255,6.2,4.2
2019,3,20,08:00,UTC,0,1018,79,0,24,1,-2.3,49760,224,6.7,4.9
2019,3,20,09:00,UTC,1,1017.6,81,0,24,1.7,-1.3,50000,220,8.1,6.1
2019,3,20,10:00,UTC,1,1016.6,84,0,24,2,-0.5,50000,199,8.2,5.9
2019,3,20,11:00,UTC,3,1015.4,72,0,24,2.6,-1.9,50000,211,11.6,8.2
2019,3,20,12:00,UTC,8,1014.6,68,0,23,2.8,-2.5,50000,215,13,9.4
2019,3,20,13:00,UTC,8,1013.7,91,0,23,1.6,0.3,9470,210,11.6,7.8
2019,3,20,14:00,UTC,8,1012.9,98,0,23,1.1,0.8,6120,219,10.7,7.5
2019,3,20,15:00,UTC,8,1012.7,100,0.2,24,0.6,0.6,3040,228,8.6,6.3
2019,3,20,16:00,UTC,8,1012.8,100,0,24,1,1,39220,233,6.4,4.8
2019,3,20,17:00,UTC,8,1013,99,0,23,1.3,1.2,50000,268,9.8,6.1
2019,3,20,18:00,UTC,8,1013.1,97,0,23,1.4,0.9,50000,271,10.9,6.6
2019,3,20,19:00,UTC,7,1014,95,0,23,1.3,0.6,50000,277,8,6.4
2019,3,20,20:00,UTC,7,1014.2,96,0,23,1,0.5,50000,270,7.5,5.6
2019,3,20,21:00,UTC,1,1014.5,99,0,23,0.5,0.3,50000,255,5.7,4.3
2019,3,20,22:00,UTC,0,1014.7,100,0,23,0.5,0.4,49290,257,5.7,4.1
2019,3,20,23:00,UTC,0,1015.1,95,0,23,0.6,-0.1,50000,263,6.8,5.1
2019,3,21,00:00,UTC,0,1015.3,95,0,23,0.6,-0.2,50000,261,6.3,4.9
2019,3,21,01:00,UTC,0,1015.7,93,0,23,0.5,-0.5,50000,279,6.5,5
2019,3,21,02:00,UTC,1,1015.7,90,0,23,0.5,-0.9,50000,278,5.1,4.1
2019,3,21,03:00,UTC,0,1016.4,94,0,23,0,-0.9,50000,258,5.1,3.9
2019,3,21,04:00,UTC,1,1016.6,96,0,23,-0.5,-1.1,50000,253,5,3.9
2019,3,21,05:00,UTC,0,1016.6,94,0,23,-0.1,-1,50000,264,4.5,3.8
2019,3,21,06:00,UTC,0,1016.6,87,0,23,1.4,-0.6,50000,256,5,4
2019,3,21,07:00,UTC,3,1016.6,81,0,23,3,0.1,45420,254,5.1,3.8
2019,3,21,08:00,UTC,0,1016.5,73,0,23,4.3,-0.1,50000,245,4.5,3.4
2019,3,21,09:00,UTC,0,1015.8,65,0,23,5.2,-0.8,47490,229,5.9,4
2019,3,21,10:00,UTC,0,1015.4,63,0,23,5.9,-0.6,50000,213,6.5,4.1
2019,3,21,11:00,UTC,0,1014.3,69,0,23,5.7,0.4,50000,207,6.5,4.9
2019,3,21,12:00,UTC,0,1013.6,78,0,22,5.2,1.8,47130,183,6.8,4.7
2019,3,21,13:00,UTC,1,1013,80,0,22,4.6,1.5,44410,216,7.9,5.5
2019,3,21,14:00,UTC,6,1011.9,89,0,22,3.5,1.9,21070,204,6.8,5.6
2019,3,21,15:00,UTC,8,1011.7,92,0,22,3.2,2,15000,226,6.9,4.6
2019,3,21,16:00,UTC,8,1011.4,95,0,22,2.9,2.2,11170,226,4.9,3.7
2019,3,21,17:00,UTC,8,1011.4,99,0,22,2.7,2.6,10060,235,4.4,3.4
2019,3,21,18:00,UTC,8,1011.1,100,0,22,2.8,2.8,2420,289,5.1,3.8
2019,3,21,19:00,UTC,7,1011.4,99,0,22,3.7,3.5,15870,306,8.7,6.8
2019,3,21,20:00,UTC,7,1011.8,94,0,22,3.4,2.5,20830,287,7.7,5.8
2019,3,21,21:00,UTC,4,1011.6,82,0,22,3.6,0.9,48190,305,8.3,6.4
2019,3,21,22:00,UTC,7,1012.8,68,0,22,3.6,-1.7,50000,310,12.9,8.9
2019,3,21,23:00,UTC,2,1013.4,60,0,22,3.1,-3.9,50000,314,13.1,8.9
2019,3,22,00:00,UTC,0,1014.5,60,0,22,2.1,-4.9,50000,315,12.4,7.4
2019,3,22,01:00,UTC,0,1015.7,58,0,22,1.7,-5.6,50000,312,10.5,7.8
2019,3,22,02:00,UTC,0,1016.5,58,0,22,1.4,-6,50000,318,15.2,9
2019,3,22,03:00,UTC,0,1017.6,60,0,22,1.1,-5.8,50000,318,13.1,8.9
2019,3,22,04:00,UTC,0,1018.7,61,0,22,0.8,-5.8,50000,317,11.3,8.1
2019,3,22,05:00,UTC,0,1019.8,63,0,22,0.6,-5.5,50000,313,12.1,8.7
2019,3,22,06:00,UTC,0,1020.7,59,0,22,1.5,-5.6,31340,316,14,8.6
2019,3,22,07:00,UTC,0,1022.2,57,0,22,2.1,-5.6,34470,322,16.2,10.2
2019,3,22,08:00,UTC,0,1022.8,54,0,22,3.2,-5.2,47360,317,13.5,9.8
2019,3,22,09:00,UTC,0,1023.5,46,0,22,3.8,-6.8,50000,325,16.2,10.9
2019,3,22,10:00,UTC,0,1024.2,40,0,22,4.6,-7.9,47140,325,17.9,11.7
2019,3,22,11:00,UTC,0,1024.6,38,0,22,5.4,-7.6,46080,335,15,10.4
2019,3,22,12:00,UTC,0,1025.1,33,0,21,6.3,-8.9,49010,336,13.2,8.8
2019,3,22,13:00,UTC,0,1025.3,32,0,21,6.2,-9.5,50000,320,15,10.4
2019,3,22,14:00,UTC,0,1026,32,0,21,6.3,-9.1,50000,322,12.5,8.3
2019,3,22,15:00,UTC,0,1026.2,32,0,21,6.3,-9.1,50000,319,9.5,6.7
2019,3,22,16:00,UTC,0,1027.2,37,0,21,5.9,-7.8,50000,320,6.2,4
2019,3,22,17:00,UTC,0,1027.8,54,0,21,3.4,-5,50000,274,6.1,4.3
2019,3,22,18:00,UTC,0,1027.8,64,0,21,1.9,-4.3,50000,286,3.7,2.9
2019,3,22,19:00,UTC,0,1027.4,69,0,21,0.7,-4.4,50000,266,3,2.7
2019,3,22,20:00,UTC,0,1027.2,73,0,21,-0.1,-4.4,50000,245,2.4,2.2
2019,3,22,21:00,UTC,1,1027.3,71,0,21,0.1,-4.6,44220,240,3.8,2.9
2019,3,22,22:00,UTC,4,1026.4,70,0,21,0.1,-4.8,50000,199,2.3,1.8
2019,3,22,23:00,UTC,5,1025.9,70,0,21,0.3,-4.6,50000,172,3.5,2.9
2019,3,23,00:00,UTC,7,1024.9,69,0,21,0.4,-4.6,50000,176,4.8,3.5
2019,3,23,01:00,UTC,7,1024,81,0,21,0.3,-2.6,50000,188,5.2,4.3
2019,3,23,02:00,UTC,7,1023.2,85,0,21,0.5,-1.7,49890,184,5.9,4.7
2019,3,23,03:00,UTC,7,1021.9,82,0,21,0.7,-2.1,50000,190,7.9,6.3
2019,3,23,04:00,UTC,7,1020.9,74,0,21,0.8,-3.3,50000,194,9.6,7.1
2019,3,23,05:00,UTC,7,1019.4,70,0,21,1.1,-3.9,50000,193,10.4,7.9
2019,3,23,06:00,UTC,8,1018.2,60,0,21,1.7,-5.2,50000,199,13.5,10.1
2019,3,23,07:00,UTC,8,1016.6,58,0,21,2.1,-5.4,50000,202,14.5,10.6
2019,3,23,08:00,UTC,8,1015.6,66,0,21,2.5,-3.2,50000,213,14.2,9.5
2019,3,23,09:00,UTC,8,1014.2,85,0,21,2.6,0.3,49050,213,13.6,9.5
2019,3,23,10:00,UTC,8,1013.2,93,0,20,2.6,1.6,42400,218,13.6,9.4
2019,3,23,11:00,UTC,8,1012.5,99,0,21,2.5,2.3,3670,217,13.8,10
2019,3,23,12:00,UTC,8,1011.2,99,0.4,20,2.9,2.8,13610,220,12.7,9.2
2019,3,23,13:00,UTC,8,1010.3,100,0,20,3.1,3.1,4590,221,12.5,9.2
2019,3,23,14:00,UTC,8,1009.8,100,0,20,3.3,3.3,4320,225,12,7.5
2019,3,23,15:00,UTC,9,1009.5,100,0,19,3.4,3.4,870,238,8.6,6.2
2019,3,23,16:00,UTC,8,1009,100,0,19,3.6,3.6,4870,239,7.1,5.4
2019,3,23,17:00,UTC,8,1008.8,100,0,19,3.6,3.6,7670,238,6.9,5
2019,3,23,18:00,UTC,8,1008.5,98,0,19,3.2,3,9210,230,6.6,4.5
2019,3,23,19:00,UTC,7,1007.9,100,0,19,2.3,2.2,7030,217,4.8,3.2
2019,3,23,20:00,UTC,8,1007.8,100,0,19,1.8,1.8,5090,210,3.9,3
2019,3,23,21:00,UTC,1,1007.4,100,0,19,0.7,0.7,5060,212,3.2,2.2
2019,3,23,22:00,UTC,0,1006.9,100,0,19,0.7,0.6,12490,243,4.4,3
2019,3,23,23:00,UTC,0,1006.4,97,0,19,0.6,0.1,22210,237,6.4,4.7
2019,3,24,00:00,UTC,0,1006.1,90,0,19,0.8,-0.7,50000,254,6.4,4.7
2019,3,24,01:00,UTC,0,1005.8,82,0,19,1.7,-1.1,50000,265,8.1,5.3
2019,3,24,02:00,UTC,5,1005.8,81,0,19,1.6,-1.3,50000,273,7.6,5.3
2019,3,24,03:00,UTC,0,1006.1,78,0,19,1.5,-1.9,50000,266,6.9,5.1
2019,3,24,04:00,UTC,0,1006.6,77,0,19,1,-2.7,50000,266,7.7,5
2019,3,24,05:00,UTC,0,1006.7,72,0,19,1.3,-3.1,50000,261,8.3,6
2019,3,24,06:00,UTC,0,1006.9,66,0,19,2.3,-3.4,50000,269,9.4,7.1
2019,3,24,07:00,UTC,0,1007.2,60,0,19,3.2,-3.8,50000,285,11.5,8.4
2019,3,24,08:00,UTC,0,1007.1,53,0,19,4,-4.6,50000,283,13.6,10.1
2019,3,24,09:00,UTC,1,1007.1,50,0,19,4.4,-5,50000,282,15.2,11.6
2019,3,24,10:00,UTC,1,1006.9,49,0,19,5.1,-4.8,50000,292,16.1,11.8
2019,3,24,11:00,UTC,2,1006.9,46,0,18,5.3,-5.4,49260,287,16.1,11.6
2019,3,24,12:00,UTC,0,1006.6,46,0,19,5.5,-5.1,50000,299,16.4,12
2019,3,24,13:00,UTC,0,1006.7,43,0,19,5.9,-5.7,50000,282,15.6,9.9
2019,3,24,14:00,UTC,0,1006.7,42,0,19,6,-5.9,50000,277,12.5,8.9
2019,3,24,15:00,UTC,0,1006.2,45,0,19,6.2,-4.8,50000,283,10.3,7.2
2019,3,24,16:00,UTC,0,1005.7,45,0,18,5.8,-5.1,50000,267,10.2,7.5
2019,3,24,17:00,UTC,0,1005.4,52,0,18,4.3,-4.7,50000,257,7,5
2019,3,24,18:00,UTC,0,1005,61,0,18,2.8,-4,50000,249,5.9,4.3
2019,3,24,19:00,UTC,0,1004.9,67,0,18,2,-3.5,50000,254,4.8,3.5
2019,3,24,20:00,UTC,0,1004.8,76,0,18,0.6,-3.2,50000,245,4.3,3.5
2019,3,24,21:00,UTC,0,1004.6,82,0,18,0.1,-2.6,50000,243,5,4.3
2019,3,24,22:00,UTC,0,1004.4,81,0,18,0.2,-2.7,50000,255,4.9,3.9
2019,3,24,23:00,UTC,0,1004.1,88,0,18,-0.9,-2.6,50000,240,5.5,4.7
2019,3,25,00:00,UTC,0,1003.8,88,0,19,-0.9,-2.6,50000,311,3.1,2.4
2019,3,25,01:00,UTC,0,1003.7,93,0,18,-1.8,-2.8,50000,230,2.3,2
2019,3,25,02:00,UTC,2,1003.5,96,0,19,-2.8,-3.3,48260,254,3.7,3.5
2019,3,25,03:00,UTC,8,1003.2,95,0,19,-1.5,-2.2,50000,240,2.9,2.5
2019,3,25,04:00,UTC,8,1003.1,96,0,19,-1.4,-2,38950,267,2.1,1.5
2019,3,25,05:00,UTC,7,1003.1,91,0,19,-0.6,-1.9,50000,302,3.9,2.3
2019,3,25,06:00,UTC,7,1003,89,0,19,0,-1.6,26770,271,3,2.2
2019,3,25,07:00,UTC,7,1003,82,0,19,1.1,-1.6,50000,295,3.3,2.2
2019,3,25,08:00,UTC,7,1003.4,79,0,19,2,-1.2,48960,277,3.9,2.2
2019,3,25,09:00,UTC,8,1003.7,73,0,19,2.9,-1.5,50000,270,3.8,2.9
2019,3,25,10:00,UTC,8,1004.3,79,0,18,1.7,-1.6,12380,329,12.6,8.9
2019,3,25,11:00,UTC,8,1004.6,97,0,18,0.7,0.2,5680,322,5.7,4.2
2019,3,25,12:00,UTC,7,1004.6,95,0,18,0.8,0.1,48750,325,3.8,2.5
2019,3,25,13:00,UTC,4,1004.4,89,0,18,1.6,0.1,50000,265,3.4,2.5
2019,3,25,14:00,UTC,7,1004.2,75,0,18,2.9,-1.1,49600,293,3,1.8
2019,3,25,15:00,UTC,8,1004.2,84,0,17,2.2,-0.3,35830,292,6.8,3.4
2019,3,25,16:00,UTC,4,1004.2,50,0,17,3.4,-6.1,34720,319,8.2,6.2
2019,3,25,17:00,UTC,7,1005,74,0,17,0.7,-3.5,50000,306,7.5,5.1
2019,3,25,18:00,UTC,0,1005.3,84,0,17,-0.7,-3,50000,299,9.5,7.3
2019,3,25,19:00,UTC,0,1005.5,85,0,17,-1.1,-3.2,50000,298,6.3,5.2
2019,3,25,20:00,UTC,0,1005.6,80,0,17,-1.4,-4.4,50000,307,6.7,4.8
2019,3,25,21:00,UTC,3,1005.8,79,0,16,-1.6,-4.8,50000,308,7,4.6
2019,3,25,22:00,UTC,4,1005.6,80,0,16,-1.5,-4.6,48010,304,6.5,4.9
2019,3,25,23:00,UTC,6,1005.5,80,0,16,-1.6,-4.6,50000,302,8.4,6
2019,3,26,00:00,UTC,7,1005.5,81,0,16,-1.8,-4.6,50000,300,6.8,5.3
2019,3,26,01:00,UTC,7,1005.6,84,0,16,-2.2,-4.6,50000,307,6.3,4.7
2019,3,26,02:00,UTC,7,1005.5,81,0,16,-2.3,-5.1,50000,316,4.7,3.7
2019,3,26,03:00,UTC,6,1005.6,86,0,16,-3.2,-5.2,50000,306,3.6,3
2019,3,26,04:00,UTC,4,1006,84,0,16,-3.2,-5.5,50000,314,3.9,3
2019,3,26,05:00,UTC,0,1006.5,84,0,16,-3.2,-5.6,50000,338,4.1,3.4
2019,3,26,06:00,UTC,0,1006.9,70,0,16,-2,-6.7,50000,352,6.1,3.9
2019,3,26,07:00,UTC,0,1007.3,56,0,16,-1,-8.7,50000,3,8.2,5.6
2019,3,26,08:00,UTC,0,1007.6,50,0,16,-0.2,-9.5,50000,343,11.9,8.4
2019,3,26,09:00,UTC,0,1008.2,48,0,17,0.4,-9.3,50000,350,12,8.4
2019,3,26,10:00,UTC,1,1008.5,47,0,17,1.1,-9.1,50000,9,11.6,8.5
2019,3,26,11:00,UTC,0,1009,46,0,18,1.9,-8.6,35880,342,12.3,9
2019,3,26,12:00,UTC,1,1009.4,42,0,18,2.5,-9.1,34980,352,12.2,8.3
2019,3,26,13:00,UTC,2,1010.1,42,0,18,2.6,-9.2,49790,356,12.3,8.7
2019,3,26,14:00,UTC,2,1010.8,39,0,17,2.8,-9.7,44840,356,13.4,8.7
2019,3,26,15:00,UTC,0,1011.4,37,0,17,3,-10.4,50000,5,10.8,7.7
2019,3,26,16:00,UTC,0,1012.3,41,0,17,2.2,-9.8,50000,343,9.7,6.9
2019,3,26,17:00,UTC,0,1012.9,42,0,17,0.7,-10.9,50000,344,5.1,4
2019,3,26,18:00,UTC,0,1013.8,44,0,17,-0.1,-11,20760,310,5.1,3.8
2019,3,26,19:00,UTC,0,1014.2,43,0,17,-0.6,-11.5,50000,318,4.6,3.6
2019,3,26,20:00,UTC,0,1014.5,48,0,17,-1.5,-11.2,50000,324,4.4,3.7
2019,3,26,21:00,UTC,0,1014.9,48,0,17,-1.6,-11.3,50000,316,4.1,3.3
2019,3,26,22:00,UTC,0,1015.6,60,0,18,-3,-9.6,50000,303,4.4,3.6
2019,3,26,23:00,UTC,0,1015.9,60,0,18,-2.8,-9.5,50000,315,4.1,3.2
2019,3,27,00:00,UTC,0,1016.3,67,0,18,-3.8,-8.9,50000,307,4.2,3.5
2019,3,27,01:00,UTC,0,1016.5,70,0,18,-4.1,-8.9,50000,312,4.3,3.3
2019,3,27,02:00,UTC,0,1016.7,73,0,18,-4.4,-8.5,50000,324,3.4,2.8
2019,3,27,03:00,UTC,0,1017.1,77,0,18,-5.1,-8.5,50000,323,3.5,2.7
2019,3,27,04:00,UTC,0,1017.6,84,0,18,-5.8,-8.2,50000,305,2.9,2.3
2019,3,27,05:00,UTC,0,1018,80,0,18,-5,-7.9,27810,313,2.6,1.6
2019,3,27,06:00,UTC,0,1018.3,74,0,18,-3.5,-7.4,34660,331,3.1,2
2019,3,27,07:00,UTC,5,1018.4,64,0,18,-1.2,-7.2,50000,67,1.4,0.6
2019,3,27,08:00,UTC,0,1018.8,57,0,18,0.1,-7.5,47520,273,2.1,1
2019,3,27,09:00,UTC,2,1019.2,50,0,19,0.9,-8.3,50000,272,3,1.7
2019,3,27,10:00,UTC,0,1019.2,44,0,19,2.4,-8.8,41270,214,2.6,1.6
2019,3,27,11:00,UTC,0,1019.1,27,0,19,3.4,-13.7,50000,247,5.3,3.7
2019,3,27,12:00,UTC,0,1019.1,48,0,19,3.1,-6.8,50000,208,7.3,5.6
2019,3,27,13:00,UTC,0,1018.9,46,0,19,3.5,-7,48310,198,7.5,5.6
2019,3,27,14:00,UTC,7,1019.1,48,0,19,3.7,-6.4,50000,215,7.3,5.4
2019,3,27,15:00,UTC,8,1019.4,57,0,18,2.9,-4.7,50000,228,6.5,4.8
2019,3,27,16:00,UTC,8,1019.5,53,0,18,2.2,-6.3,50000,223,6.8,4.9
2019,3,27,17:00,UTC,8,1019.5,57,0,18,1.6,-5.9,50000,223,6,4
2019,3,27,18:00,UTC,2,1019.7,65,0,18,1.1,-4.7,50000,238,6,3.9
