Year,m,d,Time,Time zone,Air temperature (degC),Global radiation (W/m2)
2021,1,4,23:10,UTC,-8.7,-0.8
2021,1,4,23:20,UTC,-8.9,-1
2021,1,4,23:30,UTC,-9,-0.5
2021,1,4,23:40,UTC,-9.1,-0.6
2021,1,4,23:50,UTC,-9.1,-0.8
2021,1,5,0:00,UTC,-9.2,-0.7
2021,1,5,0:10,UTC,-9.2,-0.9
2021,1,5,0:20,UTC,-9.2,-0.7
2021,1,5,0:30,UTC,-9.2,-0.7
2021,1,5,0:40,UTC,-9.1,-1.1
2021,1,5,0:50,UTC,-9.1,-0.7
2021,1,5,1:00,UTC,-9.2,-0.7
2021,1,5,1:10,UTC,-9.3,-0.9
2021,1,5,1:20,UTC,-9.3,-0.7
2021,1,5,1:30,UTC,-9.4,-0.9
2021,1,5,1:40,UTC,-9.5,-0.9
2021,1,5,1:50,UTC,-9.4,-0.9
2021,1,5,2:00,UTC,-9.3,-1.1
2021,1,5,2:10,UTC,-9.3,-1
2021,1,5,2:20,UTC,-9.5,-0.8
2021,1,5,2:30,UTC,-9.5,-0.8
2021,1,5,2:40,UTC,-9.5,-0.9
2021,1,5,2:50,UTC,-9.5,-0.9
2021,1,5,3:00,UTC,-9.5,-0.8
2021,1,5,3:10,UTC,-9.6,-0.9
2021,1,5,3:20,UTC,-9.7,-0.9
2021,1,5,3:30,UTC,-9.7,-0.7
2021,1,5,3:40,UTC,-9.7,-0.7
2021,1,5,3:50,UTC,-9.7,-0.7
2021,1,5,4:00,UTC,-9.7,-1
2021,1,5,4:10,UTC,-9.8,-1
2021,1,5,4:20,UTC,-9.9,-1.1
2021,1,5,4:30,UTC,-9.8,-0.9
2021,1,5,4:40,UTC,-9.8,-0.8
2021,1,5,4:50,UTC,-9.8,-0.8
2021,1,5,5:00,UTC,-9.9,-0.9
2021,1,5,5:10,UTC,-9.9,-1.1
2021,1,5,5:20,UTC,-10,-0.9
2021,1,5,5:30,UTC,-10,-0.9
2021,1,5,5:40,UTC,-10.1,-0.9
2021,1,5,5:50,UTC,-10,-0.7
2021,1,5,6:00,UTC,-10,-1.1
2021,1,5,6:10,UTC,-10,-1.1
2021,1,5,6:20,UTC,-9.9,-1
2021,1,5,6:30,UTC,-9.9,-1
2021,1,5,6:40,UTC,-10,-1.1
2021,1,5,6:50,UTC,-10,-1.2
2021,1,5,7:00,UTC,-10.1,-0.7
2021,1,5,7:10,UTC,-10.1,-0.1
2021,1,5,7:20,UTC,-10.1,0.8
2021,1,5,7:30,UTC,-10.1,1.4
2021,1,5,7:40,UTC,-10.2,2.8
2021,1,5,7:50,UTC,-10.2,5.1
2021,1,5,8:00,UTC,-10.1,8.3
2021,1,5,8:10,UTC,-10.1,9.8
2021,1,5,8:20,UTC,-10.1,12.1
2021,1,5,8:30,UTC,-10.1,12.2
2021,1,5,8:40,UTC,-10,14.5
2021,1,5,8:50,UTC,-10,17.1
2021,1,5,9:00,UTC,-10,18.4
2021,1,5,9:10,UTC,-10,22.9
2021,1,5,9:20,UTC,-10,23.1
2021,1,5,9:30,UTC,-10.1,24.8
2021,1,5,9:40,UTC,-10.2,30.6
2021,1,5,9:50,UTC,-10.3,37.3
2021,1,5,10:00,UTC,-10.3,39.5
2021,1,5,10:10,UTC,-10.4,40.7
2021,1,5,10:20,UTC,-10.4,36.9
2021,1,5,10:30,UTC,-10.5,34.4
2021,1,5,10:40,UTC,-10.5,38
2021,1,5,10:50,UTC,-10.8,36.8
2021,1,5,11:00,UTC,-11,34.8
2021,1,5,11:10,UTC,-10.9,33.6
2021,1,5,11:20,UTC,-10.9,32.9
2021,1,5,11:30,UTC,-10.9,27.2
2021,1,5,11:40,UTC,-10.8,26.1
2021,1,5,11:50,UTC,-10.8,26.7
2021,1,5,12:00,UTC,-10.8,23.5
2021,1,5,12:10,UTC,-10.7,22.2
2021,1,5,12:20,UTC,-10.9,19
2021,1,5,12:30,UTC,-11.1,16.9
2021,1,5,12:40,UTC,-11.1,14.8
2021,1,5,12:50,UTC,-11.5,11.2
2021,1,5,13:00,UTC,-11.9,8.3
2021,1,5,13:10,UTC,-12,5.2
2021,1,5,13:20,UTC,-11.7,3.8
2021,1,5,13:30,UTC,-11.5,2.1
2021,1,5,13:40,UTC,-11.4,0.9
2021,1,5,13:50,UTC,-11.2,-0.3
2021,1,5,14:00,UTC,-11.3,-0.8
2021,1,5,14:10,UTC,-11.4,-1.2
2021,1,5,14:20,UTC,-11.4,-1.3
2021,1,5,14:30,UTC,-11.8,-1.4
2021,1,5,14:40,UTC,-11.4,-1.3
2021,1,5,14:50,UTC,-11.4,-1.3
2021,1,5,15:00,UTC,-11.6,-1.1
2021,1,5,15:10,UTC,-11.9,-1.1
2021,1,5,15:20,UTC,-11.8,-1.3
2021,1,5,15:30,UTC,-11.6,-1.2
2021,1,5,15:40,UTC,-11.6,-1.1
2021,1,5,15:50,UTC,-11.6,-1
2021,1,5,16:00,UTC,-11.6,-1.3
2021,1,5,16:10,UTC,-11.5,-1.4
2021,1,5,16:20,UTC,-11.5,-1.1
2021,1,5,16:30,UTC,-11.6,-1.1
2021,1,5,16:40,UTC,-11.7,-1.1
2021,1,5,16:50,UTC,-11.6,-1.2
2021,1,5,17:00,UTC,-11.6,-1.3
2021,1,5,17:10,UTC,-11.6,-1.3
2021,1,5,17:20,UTC,-11.6,-1.3
2021,1,5,17:30,UTC,-11.5,-1
2021,1,5,17:40,UTC,-11.6,-1
2021,1,5,17:50,UTC,-11.5,-1.1
2021,1,5,18:00,UTC,-11.4,-1.2
2021,1,5,18:10,UTC,-11.4,-1.2
2021,1,5,18:20,UTC,-11.4,-1
2021,1,5,18:30,UTC,-11.4,-1.1
2021,1,5,18:40,UTC,-11.4,-1.3
2021,1,5,18:50,UTC,-11.4,-1.2
2021,1,5,19:00,UTC,-11.4,-1.3
2021,1,5,19:10,UTC,-11.4,-1.1
2021,1,5,19:20,UTC,-11.4,-1.2
2021,1,5,19:30,UTC,-11.5,-1.2
2021,1,5,19:40,UTC,-11.5,-1.2
2021,1,5,19:50,UTC,-11.5,-1.2
2021,1,5,20:00,UTC,-11.6,-1
2021,1,5,20:10,UTC,-11.7,-1
2021,1,5,20:20,UTC,-11.6,-1.1
2021,1,5,20:30,UTC,-11.5,-1.2
2021,1,5,20:40,UTC,-11.4,-1.2
2021,1,5,20:50,UTC,-11.3,-1.2
2021,1,5,21:00,UTC,-11.2,-1.2
2021,1,5,21:10,UTC,-11.2,-1.3
2021,1,5,21:20,UTC,-11.2,-1.1
2021,1,5,21:30,UTC,-11.1,-1.1
2021,1,5,21:40,UTC,-11,-1.1
2021,1,5,21:50,UTC,-11,-1.3
2021,1,5,22:00,UTC,-11,-1.1
2021,1,5,22:10,UTC,-10.9,-1.1
2021,1,5,22:20,UTC,-10.9,-1.1
2021,1,5,22:30,UTC,-10.9,-1.1
2021,1,5,22:40,UTC,-10.9,-1.3
2021,1,5,22:50,UTC,-10.8,-1.1
2021,1,5,23:00,UTC,-10.8,-1
2021,1,5,23:10,UTC,-10.8,-1
2021,1,5,23:20,UTC,-10.8,-1.1
2021,1,5,23:30,UTC,-10.8,-1
2021,1,5,23:40,UTC,-10.8,-0.9
2021,1,5,23:50,UTC,-10.8,-1.1
2021,1,6,0:00,UTC,-10.9,-1.3
2021,1,6,0:10,UTC,-10.8,-1.2
2021,1,6,0:20,UTC,-10.7,-1
2021,1,6,0:30,UTC,-10.7,-1.1
2021,1,6,0:40,UTC,-10.6,-1.1
2021,1,6,0:50,UTC,-10.6,-1.3
2021,1,6,1:00,UTC,-10.6,-1.4
2021,1,6,1:10,UTC,-10.5,-1.5
2021,1,6,1:20,UTC,-10.5,-1
2021,1,6,1:30,UTC,-10.4,-1.5
2021,1,6,1:40,UTC,-10.4,-1.5
2021,1,6,1:50,UTC,-10.3,-1.2
2021,1,6,2:00,UTC,-10.4,-1
2021,1,6,2:10,UTC,-10.4,-1
2021,1,6,2:20,UTC,-10.3,-1.1
2021,1,6,2:30,UTC,-10.4,-1.3
2021,1,6,2:40,UTC,-10.3,-1.5
2021,1,6,2:50,UTC,-10.3,-1.2
2021,1,6,3:00,UTC,-10.3,-1.1
2021,1,6,3:10,UTC,-10.3,-1.1
2021,1,6,3:20,UTC,-10.3,-1.4
2021,1,6,3:30,UTC,-10.3,-1.4
2021,1,6,3:40,UTC,-10.4,-1.4
2021,1,6,3:50,UTC,-10.4,-1.4
2021,1,6,4:00,UTC,-10.5,-1.3
2021,1,6,4:10,UTC,-10.4,-1.2
2021,1,6,4:20,UTC,-10.5,-1
2021,1,6,4:30,UTC,-10.5,-0.9
2021,1,6,4:40,UTC,-10.3,-0.7
2021,1,6,4:50,UTC,-10.3,-0.8
2021,1,6,5:00,UTC,-10.2,-0.9
2021,1,6,5:10,UTC,-10.2,-0.9
2021,1,6,5:20,UTC,-10.2,-0.8
2021,1,6,5:30,UTC,-10.2,-1
2021,1,6,5:40,UTC,-10.2,-1
2021,1,6,5:50,UTC,-10.1,-1.1
2021,1,6,6:00,UTC,-10.1,-1
2021,1,6,6:10,UTC,-10.1,-1
2021,1,6,6:20,UTC,-10.2,-1.2
2021,1,6,6:30,UTC,-10.3,-1
2021,1,6,6:40,UTC,-10.8,-1
2021,1,6,6:50,UTC,-11,-0.9
2021,1,6,7:00,UTC,-11.3,-0.9
2021,1,6,7:10,UTC,-11.3,-0.4
2021,1,6,7:20,UTC,-11.4,0.7
2021,1,6,7:30,UTC,-11.5,2.1
2021,1,6,7:40,UTC,-11.5,3.4
2021,1,6,7:50,UTC,-11.8,5.2
2021,1,6,8:00,UTC,-11.8,8.5
2021,1,6,8:10,UTC,-11.7,10.8
2021,1,6,8:20,UTC,-11.7,14.3
2021,1,6,8:30,UTC,-11.6,18.7
2021,1,6,8:40,UTC,-11.2,21.2
2021,1,6,8:50,UTC,-11.2,25.2
2021,1,6,9:00,UTC,-10.9,27.9
2021,1,6,9:10,UTC,-10.7,30.1
2021,1,6,9:20,UTC,-10.6,30.6
2021,1,6,9:30,UTC,-10.4,24.6
2021,1,6,9:40,UTC,-10.4,22.2
2021,1,6,9:50,UTC,-10.4,20.5
2021,1,6,10:00,UTC,-10.3,23.4
2021,1,6,10:10,UTC,-10.3,26.4
2021,1,6,10:20,UTC,-10.1,26.8
2021,1,6,10:30,UTC,-9.9,28.3
2021,1,6,10:40,UTC,-9.8,27.2
2021,1,6,10:50,UTC,-9.7,27.7
2021,1,6,11:00,UTC,-9.5,25.2
2021,1,6,11:10,UTC,-9.4,24.8
2021,1,6,11:20,UTC,-9.3,23.2
2021,1,6,11:30,UTC,-9.2,23.2
2021,1,6,11:40,UTC,-9.2,21.3
2021,1,6,11:50,UTC,-9.1,18.1
2021,1,6,12:00,UTC,-8.9,16.1
2021,1,6,12:10,UTC,-8.9,15.2
2021,1,6,12:20,UTC,-9,15
2021,1,6,12:30,UTC,-9,13
2021,1,6,12:40,UTC,-9,10
2021,1,6,12:50,UTC,-9,7.5
2021,1,6,13:00,UTC,-8.9,5.4
2021,1,6,13:10,UTC,-8.8,3.8
2021,1,6,13:20,UTC,-8.8,2.1
2021,1,6,13:30,UTC,-8.7,0.9
2021,1,6,13:40,UTC,-8.6,0
2021,1,6,13:50,UTC,-8.6,-0.4
2021,1,6,14:00,UTC,-8.5,-0.8
2021,1,6,14:10,UTC,-8.5,-0.9
2021,1,6,14:20,UTC,-8.4,-1.1
2021,1,6,14:30,UTC,-8.3,-0.8
2021,1,6,14:40,UTC,-8.3,-0.8
2021,1,6,14:50,UTC,-8.2,-0.8
2021,1,6,15:00,UTC,-8.2,-0.8
2021,1,6,15:10,UTC,-8.2,-0.7
2021,1,6,15:20,UTC,-8,-0.8
2021,1,6,15:30,UTC,-7.9,-0.6
2021,1,6,15:40,UTC,-7.9,-0.3
2021,1,6,15:50,UTC,-7.8,-0.8
2021,1,6,16:00,UTC,-7.7,-0.8
2021,1,6,16:10,UTC,-7.7,-0.7
2021,1,6,16:20,UTC,-7.6,-0.6
2021,1,6,16:30,UTC,-7.6,-0.9
2021,1,6,16:40,UTC,-7.7,-0.9
2021,1,6,16:50,UTC,-7.7,-0.7
2021,1,6,17:00,UTC,-7.6,-1
2021,1,6,17:10,UTC,-7.6,-0.9
2021,1,6,17:20,UTC,-7.6,-1.4
2021,1,6,17:30,UTC,-7.5,-1.2
2021,1,6,17:40,UTC,-7.4,-1.4
2021,1,6,17:50,UTC,-7.4,-1
2021,1,6,18:00,UTC,-7.4,-0.9
2021,1,6,18:10,UTC,-7.4,-0.8
2021,1,6,18:20,UTC,-7.4,-0.8
2021,1,6,18:30,UTC,-7.3,-0.9
2021,1,6,18:40,UTC,-7.3,-0.9
2021,1,6,18:50,UTC,-7.3,-0.6
2021,1,6,19:00,UTC,-7.4,-1.2
2021,1,6,19:10,UTC,-7.3,-1.1
2021,1,6,19:20,UTC,-7.2,-0.7
2021,1,6,19:30,UTC,-7.1,-0.8
2021,1,6,19:40,UTC,-7.1,-0.8
2021,1,6,19:50,UTC,-6.9,-1
2021,1,6,20:00,UTC,-6.9,-0.7
2021,1,6,20:10,UTC,-6.8,-0.8
2021,1,6,20:20,UTC,-6.9,-1.1
2021,1,6,20:30,UTC,-6.8,-1.3
2021,1,6,20:40,UTC,-6.7,-1.4
2021,1,6,20:50,UTC,-6.6,-1
2021,1,6,21:00,UTC,-6.6,-1
2021,1,6,21:10,UTC,-6.6,-1
2021,1,6,21:20,UTC,-6.6,-0.8
2021,1,6,21:30,UTC,-6.5,-1
2021,1,6,21:40,UTC,-6.5,-0.9
2021,1,6,21:50,UTC,-6.5,-1.1
2021,1,6,22:00,UTC,-6.5,-1.3
2021,1,6,22:10,UTC,-6.4,-1.4
2021,1,6,22:20,UTC,-6.3,-1
2021,1,6,22:30,UTC,-6.3,-1.1
2021,1,6,22:40,UTC,-6.3,-1.1
2021,1,6,22:50,UTC,-6.3,-0.9
2021,1,6,23:00,UTC,-6.2,-1.3
2021,1,6,23:10,UTC,-6.1,-1.3
2021,1,6,23:20,UTC,-6.1,-1.1
2021,1,6,23:30,UTC,-6,-0.9
2021,1,6,23:40,UTC,-5.9,-0.9
2021,1,6,23:50,UTC,-5.9,-1
2021,1,7,0:00,UTC,-5.9,-1.2
2021,1,7,0:10,UTC,-5.8,-1.1
2021,1,7,0:20,UTC,-5.8,-1.1
2021,1,7,0:30,UTC,-5.8,-1.1
2021,1,7,0:40,UTC,-5.8,-1.2
2021,1,7,0:50,UTC,-5.8,-1.1
2021,1,7,1:00,UTC,-5.7,-1.3
2021,1,7,1:10,UTC,-5.7,-1.4
2021,1,7,1:20,UTC,-5.7,-1.1
2021,1,7,1:30,UTC,-5.7,-1.2
2021,1,7,1:40,UTC,-5.6,-1.3
2021,1,7,1:50,UTC,-5.5,-1.2
2021,1,7,2:00,UTC,-5.5,-1.1
2021,1,7,2:10,UTC,-5.5,-1.1
2021,1,7,2:20,UTC,-5.4,-1.1
2021,1,7,2:30,UTC,-5.4,-1.4
2021,1,7,2:40,UTC,-5.4,-1.3
2021,1,7,2:50,UTC,-5.4,-1
2021,1,7,3:00,UTC,-5.4,-1
2021,1,7,3:10,UTC,-5.4,-1
2021,1,7,3:20,UTC,-5.4,-1.1
2021,1,7,3:30,UTC,-5.4,-1.1
2021,1,7,3:40,UTC,-5.4,-1.1
2021,1,7,3:50,UTC,-5.4,-1
2021,1,7,4:00,UTC,-5.4,-1.1
2021,1,7,4:10,UTC,-5.5,-1.1
2021,1,7,4:20,UTC,-5.5,-0.9
2021,1,7,4:30,UTC,-5.5,-1
2021,1,7,4:40,UTC,-5.5,-0.8
2021,1,7,4:50,UTC,-5.5,-1.1
2021,1,7,5:00,UTC,-5.5,-0.9
2021,1,7,5:10,UTC,-5.6,-0.9
2021,1,7,5:20,UTC,-5.6,-0.8
2021,1,7,5:30,UTC,-5.6,-1.1
2021,1,7,5:40,UTC,-5.6,-1
2021,1,7,5:50,UTC,-5.7,-0.8
2021,1,7,6:00,UTC,-5.7,-1.1
2021,1,7,6:10,UTC,-5.7,-1
2021,1,7,6:20,UTC,-5.8,-1.2
2021,1,7,6:30,UTC,-5.8,-0.9
2021,1,7,6:40,UTC,-5.9,-0.9
2021,1,7,6:50,UTC,-5.9,-1.1
2021,1,7,7:00,UTC,-5.9,-1
2021,1,7,7:10,UTC,-6,-0.8
2021,1,7,7:20,UTC,-6.1,-0.4
2021,1,7,7:30,UTC,-6.1,0
2021,1,7,7:40,UTC,-6.2,0.5
2021,1,7,7:50,UTC,-6.2,0.9
2021,1,7,8:00,UTC,-6.2,1.8
2021,1,7,8:10,UTC,-6.3,2.5
2021,1,7,8:20,UTC,-6.4,3.4
2021,1,7,8:30,UTC,-6.4,4.2
2021,1,7,8:40,UTC,-6.5,5.5
2021,1,7,8:50,UTC,-6.5,7.8
2021,1,7,9:00,UTC,-6.5,10.2
2021,1,7,9:10,UTC,-6.6,13.3
2021,1,7,9:20,UTC,-6.6,15.4
2021,1,7,9:30,UTC,-6.7,13.8
2021,1,7,9:40,UTC,-6.7,12.7
2021,1,7,9:50,UTC,-6.7,29.1
2021,1,7,10:00,UTC,-6.7,39.7
2021,1,7,10:10,UTC,-6.7,40.8
2021,1,7,10:20,UTC,-6.7,39
2021,1,7,10:30,UTC,-6.7,39.5
2021,1,7,10:40,UTC,-6.7,39.3
2021,1,7,10:50,UTC,-6.7,38
2021,1,7,11:00,UTC,-6.7,38.7
2021,1,7,11:10,UTC,-6.7,37.2
2021,1,7,11:20,UTC,-6.7,38.9
2021,1,7,11:30,UTC,-6.7,37.2
2021,1,7,11:40,UTC,-6.7,35.4
2021,1,7,11:50,UTC,-6.6,33.9
2021,1,7,12:00,UTC,-6.6,29.5
2021,1,7,12:10,UTC,-6.6,24
2021,1,7,12:20,UTC,-6.6,21.1
2021,1,7,12:30,UTC,-6.6,19.7
2021,1,7,12:40,UTC,-6.6,11.8
2021,1,7,12:50,UTC,-6.6,11.7
2021,1,7,13:00,UTC,-6.6,9.8
2021,1,7,13:10,UTC,-6.6,6.2
2021,1,7,13:20,UTC,-6.6,4.8
2021,1,7,13:30,UTC,-6.6,3.2
2021,1,7,13:40,UTC,-6.6,1.6
2021,1,7,13:50,UTC,-6.7,0.2
2021,1,7,14:00,UTC,-6.6,-0.6
2021,1,7,14:10,UTC,-6.7,-1
2021,1,7,14:20,UTC,-6.7,-1.2
2021,1,7,14:30,UTC,-6.7,-1.1
2021,1,7,14:40,UTC,-6.8,-1.2
2021,1,7,14:50,UTC,-6.8,-1
2021,1,7,15:00,UTC,-6.8,-0.9
2021,1,7,15:10,UTC,-6.8,-0.9
2021,1,7,15:20,UTC,-6.8,-0.7
2021,1,7,15:30,UTC,-6.8,-0.9
2021,1,7,15:40,UTC,-6.8,-0.9
2021,1,7,15:50,UTC,-6.8,-0.8
2021,1,7,16:00,UTC,-6.8,-1
2021,1,7,16:10,UTC,-6.9,-1
2021,1,7,16:20,UTC,-6.9,-0.9
2021,1,7,16:30,UTC,-6.9,-1.3
2021,1,7,16:40,UTC,-6.9,-1.3
2021,1,7,16:50,UTC,-6.9,-1
2021,1,7,17:00,UTC,-6.9,-0.8
2021,1,7,17:10,UTC,-6.9,-0.7
2021,1,7,17:20,UTC,-6.9,-1
2021,1,7,17:30,UTC,-6.9,-0.9
2021,1,7,17:40,UTC,-6.9,-0.8
2021,1,7,17:50,UTC,-6.9,-0.7
2021,1,7,18:00,UTC,-6.9,-0.7
2021,1,7,18:10,UTC,-6.9,-0.8
2021,1,7,18:20,UTC,-6.9,-0.8
2021,1,7,18:30,UTC,-7,-1.1
2021,1,7,18:40,UTC,-6.9,-1.1
2021,1,7,18:50,UTC,-6.9,-1
2021,1,7,19:00,UTC,-6.9,-1.1
2021,1,7,19:10,UTC,-6.9,-1
2021,1,7,19:20,UTC,-6.9,-0.9
2021,1,7,19:30,UTC,-6.9,-0.9
2021,1,7,19:40,UTC,-6.9,-0.9
2021,1,7,19:50,UTC,-6.9,-0.9
2021,1,7,20:00,UTC,-6.9,-1.2
2021,1,7,20:10,UTC,-6.9,-1.2
2021,1,7,20:20,UTC,-7,-0.9
2021,1,7,20:30,UTC,-7,-1
2021,1,7,20:40,UTC,-7,-0.9
2021,1,7,20:50,UTC,-7.1,-0.9
2021,1,7,21:00,UTC,-7.2,-1
2021,1,7,21:10,UTC,-7.2,-1
2021,1,7,21:20,UTC,-7.3,-0.6
2021,1,7,21:30,UTC,-7.3,-1.1
2021,1,7,21:40,UTC,-7.4,-1.1
2021,1,7,21:50,UTC,-7.4,-1.1
2021,1,7,22:00,UTC,-7.4,-0.9
2021,1,7,22:10,UTC,-7.4,-0.8
2021,1,7,22:20,UTC,-7.5,-1.1
2021,1,7,22:30,UTC,-7.5,-0.8
2021,1,7,22:40,UTC,-7.5,-0.8
2021,1,7,22:50,UTC,-7.5,-0.9
2021,1,7,23:00,UTC,-7.5,-0.8
2021,1,7,23:10,UTC,-7.5,-0.8
2021,1,7,23:20,UTC,-7.6,-0.9
2021,1,7,23:30,UTC,-7.6,-1
2021,1,7,23:40,UTC,-7.6,-1
2021,1,7,23:50,UTC,-7.6,-1.2
2021,1,8,0:00,UTC,-7.6,-0.8
2021,1,8,0:10,UTC,-7.6,-0.9
2021,1,8,0:20,UTC,-7.6,-0.7
2021,1,8,0:30,UTC,-7.7,-0.8
2021,1,8,0:40,UTC,-7.7,-0.9
2021,1,8,0:50,UTC,-7.7,-0.9
2021,1,8,1:00,UTC,-7.7,-0.7
2021,1,8,1:10,UTC,-7.7,-0.6
2021,1,8,1:20,UTC,-7.7,-1.2
2021,1,8,1:30,UTC,-7.7,-1.2
2021,1,8,1:40,UTC,-7.7,-1.2
2021,1,8,1:50,UTC,-7.7,-1
2021,1,8,2:00,UTC,-7.7,-1
2021,1,8,2:10,UTC,-7.7,-0.8
2021,1,8,2:20,UTC,-7.8,-0.8
2021,1,8,2:30,UTC,-7.7,-0.9
2021,1,8,2:40,UTC,-7.7,-0.9
2021,1,8,2:50,UTC,-7.7,-0.9
2021,1,8,3:00,UTC,-7.8,-1.2
2021,1,8,3:10,UTC,-7.8,-1.1
2021,1,8,3:20,UTC,-7.8,-0.7
2021,1,8,3:30,UTC,-7.8,-0.9
2021,1,8,3:40,UTC,-7.8,-0.8
2021,1,8,3:50,UTC,-7.8,-0.8
2021,1,8,4:00,UTC,-7.8,-0.8
2021,1,8,4:10,UTC,-7.8,-0.7
2021,1,8,4:20,UTC,-7.8,-1
2021,1,8,4:30,UTC,-7.8,-0.8
2021,1,8,4:40,UTC,-7.8,-0.8
2021,1,8,4:50,UTC,-7.8,-0.8
2021,1,8,5:00,UTC,-7.8,-0.7
2021,1,8,5:10,UTC,-7.8,-0.7
2021,1,8,5:20,UTC,-7.8,-0.7
2021,1,8,5:30,UTC,-7.8,-0.7
2021,1,8,5:40,UTC,-7.8,-0.8
2021,1,8,5:50,UTC,-7.8,-0.6
2021,1,8,6:00,UTC,-7.8,-0.9
2021,1,8,6:10,UTC,-7.8,-0.9
2021,1,8,6:20,UTC,-7.8,-0.8
2021,1,8,6:30,UTC,-7.8,-0.8
2021,1,8,6:40,UTC,-7.8,-0.6
2021,1,8,6:50,UTC,-7.8,-0.8
2021,1,8,7:00,UTC,-7.9,-0.8
2021,1,8,7:10,UTC,-7.8,-0.6
2021,1,8,7:20,UTC,-7.8,0.2
2021,1,8,7:30,UTC,-7.8,0.8
2021,1,8,7:40,UTC,-8,1.9
2021,1,8,7:50,UTC,-7.9,2.8
2021,1,8,8:00,UTC,-7.8,5
2021,1,8,8:10,UTC,-7.9,7.6
2021,1,8,8:20,UTC,-7.8,9
2021,1,8,8:30,UTC,-7.8,11.2
2021,1,8,8:40,UTC,-7.9,14.3
2021,1,8,8:50,UTC,-7.7,17.4
2021,1,8,9:00,UTC,-7.7,21.4
2021,1,8,9:10,UTC,-7.7,26.3
2021,1,8,9:20,UTC,-7.7,25.1
2021,1,8,9:30,UTC,-7.7,30.1
2021,1,8,9:40,UTC,-7.7,30.1
2021,1,8,9:50,UTC,-7.7,28.5
2021,1,8,10:00,UTC,-7.7,29.1
2021,1,8,10:10,UTC,-7.6,29.1
2021,1,8,10:20,UTC,-7.6,29.7
2021,1,8,10:30,UTC,-7.6,28.2
2021,1,8,10:40,UTC,-7.5,27.4
2021,1,8,10:50,UTC,-7.5,27.7
2021,1,8,11:00,UTC,-7.5,25
2021,1,8,11:10,UTC,-7.4,22.6
2021,1,8,11:20,UTC,-7.4,22.8
2021,1,8,11:30,UTC,-7.4,21.4
2021,1,8,11:40,UTC,-7.4,20.5
2021,1,8,11:50,UTC,-7.3,18.8
2021,1,8,12:00,UTC,-7.3,15.3
2021,1,8,12:10,UTC,-7.4,13.6
2021,1,8,12:20,UTC,-7.4,15.7
2021,1,8,12:30,UTC,-7.4,16.5
2021,1,8,12:40,UTC,-7.4,12.3
2021,1,8,12:50,UTC,-7.5,8.7
2021,1,8,13:00,UTC,-7.5,6.4
2021,1,8,13:10,UTC,-7.6,5.1
2021,1,8,13:20,UTC,-7.6,4.3
2021,1,8,13:30,UTC,-7.6,2.6
2021,1,8,13:40,UTC,-7.7,1.4
2021,1,8,13:50,UTC,-7.7,0.3
2021,1,8,14:00,UTC,-7.7,-0.5
2021,1,8,14:10,UTC,-7.7,-0.8
2021,1,8,14:20,UTC,-7.8,-0.8
2021,1,8,14:30,UTC,-7.8,-0.9
2021,1,8,14:40,UTC,-7.9,-1
2021,1,8,14:50,UTC,-8.1,-0.6
2021,1,8,15:00,UTC,-8.2,-0.9
2021,1,8,15:10,UTC,-8.2,-1
2021,1,8,15:20,UTC,-8.1,-0.7
2021,1,8,15:30,UTC,-8,-0.9
2021,1,8,15:40,UTC,-8,-0.9
2021,1,8,15:50,UTC,-8,-1.1
2021,1,8,16:00,UTC,-7.9,-0.6
2021,1,8,16:10,UTC,-8,-0.8
2021,1,8,16:20,UTC,-8.1,-0.9
2021,1,8,16:30,UTC,-8.2,-1.1
2021,1,8,16:40,UTC,-8.1,-1.5
2021,1,8,16:50,UTC,-8.1,-0.7
2021,1,8,17:00,UTC,-8.1,-0.9
2021,1,8,17:10,UTC,-8,-0.8
2021,1,8,17:20,UTC,-8.1,-0.8
2021,1,8,17:30,UTC,-8.1,-0.9
2021,1,8,17:40,UTC,-8.1,-0.9
2021,1,8,17:50,UTC,-8.2,-0.8
2021,1,8,18:00,UTC,-8.2,-0.6
2021,1,8,18:10,UTC,-8.1,-0.8
2021,1,8,18:20,UTC,-8.2,-0.6
2021,1,8,18:30,UTC,-8.2,-1
2021,1,8,18:40,UTC,-8.2,-1
2021,1,8,18:50,UTC,-8.1,-0.9
2021,1,8,19:00,UTC,-8.1,-0.7
2021,1,8,19:10,UTC,-8.1,-0.8
2021,1,8,19:20,UTC,-8.1,-1.2
2021,1,8,19:30,UTC,-8.1,-1
2021,1,8,19:40,UTC,-8.1,-1.3
2021,1,8,19:50,UTC,-8.1,-1.2
2021,1,8,20:00,UTC,-8.2,-1.2
2021,1,8,20:10,UTC,-8.2,-1.3
2021,1,8,20:20,UTC,-8.2,-0.6
2021,1,8,20:30,UTC,-8.2,-1
2021,1,8,20:40,UTC,-8.2,-1
2021,1,8,20:50,UTC,-8.2,-1.1
2021,1,8,21:00,UTC,-8.2,-0.8
2021,1,8,21:10,UTC,-8.2,-0.7
2021,1,8,21:20,UTC,-8.2,-1
2021,1,8,21:30,UTC,-8.2,-0.8
2021,1,8,21:40,UTC,-8.2,-1
2021,1,8,21:50,UTC,-8.2,-1.1
2021,1,8,22:00,UTC,-8.3,-1.3
2021,1,8,22:10,UTC,-8.2,-1.1
2021,1,8,22:20,UTC,-8.3,-1.1
2021,1,8,22:30,UTC,-8.3,-0.9
2021,1,8,22:40,UTC,-8.3,-0.9
